date_time,close,MCS,Jaccard,VertexRanking,VertexEdgeOverlap,BagOfCliques,BagOfNodes,WeisfeleirLehmanKernel
2022-01-14 08:55:00,42541.86,0.63624,0.74142,0.58221,0.57624,0.6089,0.59489,0.6917
2022-01-14 09:00:00,42563.14,0.61996,0.70706,0.49067,0.54064,0.54249,0.62779,0.71865
2022-01-14 09:05:00,42625.04,0.78622,0.86793,0.74625,0.73553,0.7665,0.77948,0.77017
2022-01-14 09:10:00,42592.98,0.77878,0.8283,0.73887,0.69013,0.68667,0.78718,0.72158
2022-01-14 09:15:00,42587.38,0.56781,0.77833,0.20368,0.6284,0.64678,0.67205,0.68733
2022-01-14 09:20:00,42559.58,0.542,0.7195,0.4532,0.56183,0.58794,0.58322,0.6909
2022-01-14 09:25:00,42538.47,0.79868,0.81228,0.60241,0.66909,0.66891,0.80929,0.64865
2022-01-14 09:30:00,42614.1,0.50247,0.67572,0.31578,0.51746,0.52023,0.55768,0.77323
2022-01-14 09:35:00,42671.4,0.54603,0.76935,0.41657,0.61783,0.65102,0.6194,0.70789
2022-01-14 09:40:00,42617.96,0.47396,0.68213,0.32885,0.52028,0.5326,0.56657,0.73611
2022-01-14 09:45:00,42659.51,0.54847,0.7578,0.47697,0.60627,0.61979,0.65048,0.6952
2022-01-14 09:50:00,42608.82,0.68045,0.79237,0.67521,0.6559,0.63098,0.76506,0.7116
2022-01-14 09:55:00,42575.21,0.41489,0.59661,0.49517,0.44363,0.43103,0.49564,0.52806
2022-01-14 10:00:00,42550.58,0.49922,0.69289,0.35441,0.5321,0.52785,0.62164,0.72972
2022-01-14 10:05:00,42614.27,0.58205,0.64098,0.44775,0.48034,0.48314,0.51141,0.65295
2022-01-14 10:10:00,42604.98,0.70864,0.63982,0.39695,0.48215,0.44231,0.57167,0.78691
2022-01-14 10:15:00,42487.53,0.49313,0.55264,0.43652,0.40472,0.40123,0.39706,0.85397
2022-01-14 10:20:00,42431.14,0.4274,0.65783,0.19419,0.50127,0.53968,0.48627,0.85047
2022-01-14 10:25:00,42425.43,0.48525,0.66096,0.46539,0.50449,0.52522,0.49221,0.94727
2022-01-14 10:30:00,42487.63,0.42993,0.51852,0.2075,0.37503,0.44966,0.36142,0.92212
2022-01-14 10:35:00,42529.59,0.48644,0.66436,0.23622,0.50523,0.54231,0.56533,0.74021
2022-01-14 10:40:00,42518.05,0.54234,0.75613,0.46854,0.5995,0.62131,0.65314,0.81066
2022-01-14 10:45:00,42435.21,0.32712,0.57209,0.49344,0.41417,0.45204,0.39628,0.59077
2022-01-14 10:50:00,42135.15,0.54512,0.70004,0.4813,0.5422,0.58282,0.53729,0.82016
2022-01-14 10:55:00,42091.94,0.20904,0.56493,0.53801,0.40655,0.50475,0.29476,0.49754
2022-01-14 11:00:00,42024.26,0.56429,0.69502,0.39329,0.53486,0.56472,0.52188,0.75233
2022-01-14 11:05:00,41981.64,0.56485,0.67297,0.46589,0.51501,0.50571,0.5925,0.66899
2022-01-14 11:10:00,41997.36,0.45184,0.73391,0.5164,0.56762,0.62565,0.53946,0.6316
2022-01-14 11:15:00,41924.77,0.40916,0.62253,0.40374,0.46009,0.47067,0.4953,0.62106
2022-01-14 11:20:00,41899.69,0.3679,0.55377,0.2628,0.40208,0.41265,0.40683,0.46783
2022-01-14 11:25:00,41912.01,0.36451,0.58897,0.40904,0.43407,0.43355,0.47859,0.50388
2022-01-14 11:30:00,41962.51,0.39649,0.58527,0.29066,0.43315,0.42834,0.47746,0.57232
2022-01-14 11:35:00,41888.82,0.54348,0.67959,0.39674,0.52511,0.51808,0.57971,0.71115
2022-01-14 11:40:00,41887.19,0.66003,0.64821,0.26322,0.49462,0.50759,0.58436,0.68445
2022-01-14 11:45:00,41961.71,0.36206,0.58306,0.25548,0.4305,0.50032,0.44866,0.61236
2022-01-14 11:50:00,42014.31,0.60824,0.72801,0.28606,0.57313,0.55913,0.67076,0.77376
2022-01-14 11:55:00,42027.95,0.54497,0.68966,0.20137,0.533,0.51076,0.64393,0.6508
2022-01-14 12:00:00,41973.35,0.45645,0.69422,0.44414,0.53668,0.5702,0.53056,0.7515
2022-01-14 12:05:00,41895.61,0.61336,0.65406,0.38439,0.50421,0.48692,0.53458,0.72239
2022-01-14 12:10:00,41943.3,0.76507,0.79479,0.56464,0.65905,0.63389,0.74741,0.59549
2022-01-14 12:15:00,42073.91,0.46681,0.59258,0.39364,0.43116,0.39759,0.56293,0.63621
2022-01-14 12:20:00,42146.05,0.54012,0.68866,0.18999,0.52518,0.51938,0.6227,0.60018
2022-01-14 12:25:00,42021.43,0.32452,0.52769,0.25881,0.37291,0.37939,0.43363,0.53836
2022-01-14 12:30:00,42137.17,0.51867,0.59985,0.27387,0.43611,0.43376,0.51264,0.60424
2022-01-14 12:35:00,42149.92,0.88919,0.77803,0.57119,0.63015,0.57537,0.78187,0.77873
2022-01-14 12:40:00,42122.82,0.53033,0.68509,0.38336,0.52298,0.56062,0.50905,0.70621
2022-01-14 12:45:00,42217.7,0.57777,0.74155,0.31303,0.58484,0.56976,0.70235,0.7798
2022-01-14 12:50:00,42215.66,0.62236,0.77854,0.27653,0.6277,0.65121,0.73439,0.70525
2022-01-14 12:55:00,42070.64,0.53576,0.66732,0.41735,0.50389,0.53387,0.59475,0.67319
2022-01-14 13:00:00,42129.61,0.507,0.57239,0.317,0.409,0.34511,0.61648,0.62881
2022-01-14 13:05:00,42192.65,0.84805,0.77841,0.58946,0.62757,0.59109,0.75817,0.69139
2022-01-14 13:10:00,42257.39,0.93931,0.915,0.44428,0.81408,0.78949,1.0,0.7552
2022-01-14 13:15:00,42212.84,0.83112,0.82298,0.50061,0.68474,0.62782,0.90688,0.79798
2022-01-14 13:20:00,42288.89,0.65122,0.79876,0.33266,0.65086,0.66872,0.71826,0.75435
2022-01-14 13:25:00,42248.68,0.69543,0.80189,0.53063,0.65582,0.63686,0.79187,0.76043
2022-01-14 13:30:00,42240.14,0.83512,0.87258,0.67692,0.7506,0.72052,0.93425,0.70324
2022-01-14 13:35:00,42225.6,0.83107,0.85423,0.2951,0.72508,0.69296,0.92921,0.80325
2022-01-14 13:40:00,42283.82,0.92232,0.86053,0.49981,0.74067,0.66368,0.99164,0.6991
2022-01-14 13:45:00,42205.54,0.73529,0.82886,0.529,0.69167,0.66436,0.85192,0.67948
2022-01-14 13:50:00,42163.96,0.7511,0.88029,0.72943,0.75638,0.76883,0.87923,0.75461
2022-01-14 13:55:00,42178.63,0.66272,0.7812,0.3446,0.63347,0.60013,0.79315,0.59348
2022-01-14 14:00:00,42266.09,0.6376,0.78713,0.44557,0.63826,0.63048,0.74857,0.65203
2022-01-14 14:05:00,42405.77,0.84878,0.87254,0.69085,0.76173,0.73464,0.88426,0.87902
