unix,low,high,open,close,volume,date
1543050000.0,4264.32,4312.16,4295.0,4305.76,144.3979992,2018-11-24 09:00:00
1543053600.0,4252.37,4307.51,4307.47,4257.39,247.58702325,2018-11-24 10:00:00
1543057200.0,4239.0,4274.29,4256.95,4262.77,232.22476141,2018-11-24 11:00:00
1543060800.0,4215.0,4267.32,4262.78,4252.65,385.31573299,2018-11-24 12:00:00
1543064400.0,4236.01,4257.19,4252.56,4244.06,173.49871936,2018-11-24 13:00:00
1543068000.0,4242.1,4262.9,4243.93,4246.06,330.42302056,2018-11-24 14:00:00
1543071600.0,4211.01,4248.13,4246.05,4233.56,467.18699574,2018-11-24 15:00:00
1543075200.0,4190.0,4233.19,4233.19,4198.0,534.48004162,2018-11-24 16:00:00
1543078800.0,4187.21,4214.99,4199.0,4210.12,512.08451711,2018-11-24 17:00:00
1543082400.0,4200.96,4220.04,4210.12,4207.44,247.90890681,2018-11-24 18:00:00
1543086000.0,4129.2,4212.44,4207.32,4138.22,1245.59408271,2018-11-24 19:00:00
1543089600.0,4118.29,4164.44,4138.23,4139.83,672.38662609,2018-11-24 20:00:00
1543093200.0,3753.0,4144.45,4139.67,3803.62,7032.8090632,2018-11-24 21:00:00
1543096800.0,3650.84,3816.0,3807.54,3723.44,4148.32722719,2018-11-24 22:00:00
1543100400.0,3700.0,3999.0,3720.03,3774.99,3122.36634293,2018-11-24 23:00:00
1543104000.0,3743.47,3818.21,3775.0,3774.0,1822.27126664,2018-11-25
1543107600.0,3751.0,3807.93,3772.01,3790.0,1374.46285391,2018-11-25 01:00:00
1543111200.0,3690.43,3790.0,3790.0,3738.24,2418.92912156,2018-11-25 02:00:00
1543114800.0,3615.0,3747.63,3738.24,3638.07,3676.3404204,2018-11-25 03:00:00
1543118400.0,3584.62,3695.48,3638.07,3632.01,2909.27033284,2018-11-25 04:00:00
1543122000.0,3604.26,3675.78,3632.02,3666.01,1000.11106063,2018-11-25 05:00:00
1543125600.0,3644.0,3698.51,3666.0,3655.35,848.40198459,2018-11-25 06:00:00
1543129200.0,3651.99,3712.43,3652.92,3706.48,770.26142477,2018-11-25 07:00:00
1543132800.0,3674.92,3715.62,3706.48,3681.82,496.00951215,2018-11-25 08:00:00
1543136400.0,3591.08,3689.88,3682.24,3604.31,667.84154219,2018-11-25 09:00:00
1543140000.0,3456.78,3689.88,3603.76,3642.15,3778.84571885,2018-11-25 10:00:00
1543143600.0,3642.15,3910.0,3642.15,3777.38,2539.70930104,2018-11-25 11:00:00
1543147200.0,3723.44,3838.04,3776.72,3773.31,854.44859758,2018-11-25 12:00:00
1543150800.0,3756.11,3879.73,3774.96,3820.83,1047.67416535,2018-11-25 13:00:00
1543154400.0,3777.67,3830.54,3823.02,3797.46,603.3353328,2018-11-25 14:00:00
1543158000.0,3692.27,3799.45,3797.47,3718.69,896.32832637,2018-11-25 15:00:00
1543161600.0,3671.0,3746.0,3718.28,3707.96,814.48145876,2018-11-25 16:00:00
1543165200.0,3627.0,3719.26,3707.76,3671.86,949.16878019,2018-11-25 17:00:00
1543168800.0,3672.49,3723.99,3672.5,3696.74,631.73183445,2018-11-25 18:00:00
1543172400.0,3694.85,3865.0,3696.87,3791.14,2417.52160862,2018-11-25 19:00:00
1543176000.0,3772.11,4023.73,3791.05,3929.23,2330.61463644,2018-11-25 20:00:00
1543179600.0,3892.5,4120.0,3927.51,4048.0,3218.2331976,2018-11-25 21:00:00
1543183200.0,3933.59,4090.0,4047.22,3939.0,1764.71859173,2018-11-25 22:00:00
1543186800.0,3910.15,3983.52,3938.99,3936.69,1236.32975694,2018-11-25 23:00:00
1543190400.0,3934.0,4047.99,3936.7,4000.36,2183.13228385,2018-11-26
1543194000.0,3920.24,4000.36,4000.36,3945.88,759.97756888,2018-11-26 01:00:00
1543197600.0,3892.88,3973.0,3945.88,3966.02,873.13390359,2018-11-26 02:00:00
1543201200.0,3945.0,3998.21,3966.02,3985.84,588.12453194,2018-11-26 03:00:00
1543204800.0,3919.0,3985.59,3985.55,3937.39,584.81337347,2018-11-26 04:00:00
1543208400.0,3910.44,3994.46,3937.23,3970.89,791.86165387,2018-11-26 05:00:00
1543212000.0,3961.33,4076.25,3970.89,4049.25,1283.18330907,2018-11-26 06:00:00
1543215600.0,3963.64,4050.0,4049.26,3973.46,668.2366718,2018-11-26 07:00:00
1543219200.0,3872.0,3977.56,3973.02,3924.89,677.11100918,2018-11-26 08:00:00
1543222800.0,3836.83,3938.06,3924.99,3887.99,546.29040707,2018-11-26 09:00:00
1543226400.0,3887.81,3949.0,3887.99,3915.04,368.45057957,2018-11-26 10:00:00
1543230000.0,3890.75,3957.1,3915.05,3929.98,384.54043151,2018-11-26 11:00:00
1543233600.0,3876.78,3929.98,3929.98,3905.0,513.84819852,2018-11-26 12:00:00
1543237200.0,3823.78,3919.81,3904.99,3827.27,927.38753042,2018-11-26 13:00:00
1543240800.0,3688.31,3849.26,3827.45,3751.81,2284.06622503,2018-11-26 14:00:00
1543244400.0,3675.0,3760.72,3751.81,3676.48,1984.06935792,2018-11-26 15:00:00
